ixdat version = 0.2.3
name = 01 Reshma1A 18H28 18H28_RuO2.pkl
technique = EC-MS
tstamp = 1535470034.0204
backend_name = BackendBase(none, address=none)
id = 1
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M32' and 'M72' and 'M44' and 'M2' and 'M34' and 'M20' and 'M40' and 'M4' and 'M36' and 'M18' and 'M28'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["I/mA"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M32,	M72,	M44,	M2,	M34,	M20,	M40,	M4,	M36,	M18,	M28
3942,	0.6793852944990952,	0.013629117227812723,	30.0,	5.5339306621097713e-11,	1.906428267272959e-13,	1.6888616304033264e-12,	2.0297994546685795e-11,	8.694421636377877e-13,	2.211210561558936e-11,	6.176150683665518e-13,	5.834400118163373e-09,	2.960270712506079e-13,	4.363718455315704e-10,	1.2176332997971554e-11
3944,	0.6804222182197268,	0.013638592155964899,	30.0,	5.5578646663061514e-11,	1.910860760421781e-13,	1.7842586664068408e-12,	2.096951915005296e-11,	8.459916087492378e-13,	2.22261709463792e-11,	6.216025754746958e-13,	5.832288337235843e-09,	2.957676477245254e-13,	4.382446818821326e-10,	1.1910802969465178e-11
3946,	0.6781295917012373,	0.013624850820405812,	30.0,	5.5841042614772637e-11,	1.915293253570603e-13,	1.618304191720508e-12,	2.097185224178003e-11,	8.933013954769337e-13,	2.1941958515849094e-11,	6.351544597800739e-13,	5.835584908346188e-09,	3.0775770757940787e-13,	4.3896302527622847e-10,	1.2029042804232831e-11
3948,	0.6817473137440098,	0.013613503872507777,	30.0,	5.588793322755918e-11,	1.919725746719425e-13,	1.6905856748991677e-12,	2.069661410733576e-11,	9.721558305876155e-13,	2.1830293464654487e-11,	6.622524134110583e-13,	5.828282924016253e-09,	2.8823457918015323e-13,	4.3820835374037985e-10,	1.1918129575720398e-11
3950,	0.6788076546936207,	0.013617646518051252,	30.0,	5.525690611612372e-11,	1.924158239868247e-13,	1.7450572285817795e-12,	2.1135506838327073e-11,	9.340655761970143e-13,	2.195042800049988e-11,	6.425909247596615e-13,	5.818913480591757e-09,	3.0890313320821476e-13,	4.36307946111075e-10,	1.222924624947175e-11
3952,	0.6796801321620481,	0.013613798334098214,	30.0,	5.517840345132979e-11,	1.9241013439930046e-13,	1.8065977988366752e-12,	2.0744e-11,	8.90632478095113e-13,	2.1868848326174045e-11,	6.134420621390155e-13,	5.8512235127046164e-09,	3.010892410403835e-13,	4.389018045726549e-10,	1.2278191521036728e-11
3954,	0.679513495693298,	0.01359668335387233,	30.0,	5.585015544004353e-11,	1.923522373010136e-13,	1.7872974969652258e-12,	2.052461373412713e-11,	9.509854522954977e-13,	2.1968770249233257e-11,	6.712401538531295e-13,	5.8306837762451615e-09,	2.810000690753581e-13,	4.382394214951655e-10,	1.2494942056928683e-11
3956,	0.6790761758905182,	0.013597936579961077,	30.0,	5.529775433852978e-11,	1.9226027331944669e-13,	1.7177171285009598e-12,	2.044425440152188e-11,	9.323861423508733e-13,	2.180092463738071e-11,	6.433624848311708e-13,	5.82121033076899e-09,	3.10880713964252e-13,	4.3357325570960356e-10,	1.2172582142988106e-11
3958,	0.6803921342786161,	0.01360239492570304,	30.0,	5.532583763120324e-11,	1.918538878223077e-13,	1.819822087936283e-12,	2.0500051982206454e-11,	9.33816376016598e-13,	2.1489109326828632e-11,	6.664238326586157e-13,	5.829498671670438e-09,	2.956448118786592e-13,	4.382879616151583e-10,	1.2346900351385652e-11
3960,	0.6779503112759906,	0.013591320884333357,	30.0,	5.4663926364697534e-11,	1.914475023251687e-13,	1.7914105453151663e-12,	2.0722046110097254e-11,	9.696243862630988e-13,	2.2308595775796306e-11,	6.635137656106233e-13,	5.830157063170358e-09,	2.6855386838944514e-13,	4.3773366921167e-10,	1.2125385798470441e-11
3962,	0.6811537858140195,	0.013585839748238803,	30.0,	5.573722576434627e-11,	1.9104111682802972e-13,	1.7849859715674084e-12,	2.0687467952658234e-11,	8.850130377613396e-13,	2.2644555950057134e-11,	6.796851217755461e-13,	5.820640143507745e-09,	2.8005312377988284e-13,	4.365448480248308e-10,	1.2132917516325833e-11
3964,	0.6789078724616265,	0.013585768262777142,	30.0,	5.5610854896490836e-11,	1.90816404175745e-13,	1.7005927822005938e-12,	2.0568766136627604e-11,	8.668230014766487e-13,	2.236462318133867e-11,	6.098801430703757e-13,	5.821767376504774e-09,	3.005681098975788e-13,	4.36695223169837e-10,	1.2225660889216951e-11
3966,	0.6793533917404811,	0.013585644891796934,	30.0,	5.590273782949834e-11,	1.9070980999854857e-13,	1.7269352631666252e-12,	2.0007588390306756e-11,	9.540536580521077e-13,	2.2104000149681116e-11,	6.475672282827595e-13,	5.8235013260127065e-09,	2.9199509887028244e-13,	4.381999748409814e-10,	1.1930720737591367e-11
3968,	0.68018156,	0.013568066814606084,	30.0,	5.5775397234625896e-11,	1.9060321582135215e-13,	1.7622616786701355e-12,	2.0498084064010463e-11,	9.89558627705127e-13,	2.2991786596407784e-11,	6.705987259823399e-13,	5.830366325200758e-09,	3.194156436111303e-13,	4.367038559325958e-10,	1.2258073784941128e-11
3970,	0.6785999453062125,	0.013572626398711013,	30.0,	5.565864371278927e-11,	1.904966216441557e-13,	1.7649359398984353e-12,	2.0563230162497003e-11,	9.371087486189948e-13,	2.216579772777955e-11,	6.85615640594751e-13,	5.835897521174502e-09,	2.861421820554288e-13,	4.369251790440568e-10,	1.1936185312691058e-11
3972,	0.6788063281474859,	0.013412898652196362,	30.0,	5.5983808916697037e-11,	1.9039002746695927e-13,	1.8622987247918295e-12,	2.0458106176959862e-11,	9.575834523851008e-13,	2.2575477781897716e-11,	6.534422280666077e-13,	5.831000305801233e-09,	2.897772843159362e-13,	4.381944269687125e-10,	1.2240928737893786e-11
3974,	0.6690764139711182,	0.00465903351564502,	30.0,	5.5793158896560454e-11,	1.9027017817520976e-13,	1.8444620418288074e-12,	2.068899983129026e-11,	9.066929348082857e-13,	2.2241745988699403e-11,	6.612256286951989e-13,	5.8276290257634e-09,	2.8366030179082446e-13,	4.3811483926830116e-10,	1.223621285933751e-11
3976,	0.6613503716974073,	-0.00016093211298096177,	30.0,	5.6432240226953506e-11,	1.9014513057321482e-13,	1.6558080994681062e-12,	2.0461913825895787e-11,	9.392611165869888e-13,	2.1831131872556168e-11,	6.631409214216618e-13,	5.823722758853566e-09,	3.1600644622102704e-13,	4.371618170886649e-10,	1.2143637259470288e-11
3978,	0.6478578920358045,	-0.0032154225600569933,	30.0,	5.012243477815396e-11,	1.9002008297121988e-13,	1.7332760145844335e-12,	2.0442938675132032e-11,	8.667452805217508e-13,	2.2103773045339417e-11,	6.6702905551777e-13,	5.834440977401939e-09,	3.0236271340355274e-13,	4.377697321541967e-10,	1.2220165685125977e-11
3980,	0.6403508729080026,	-0.004881664931767406,	30.0,	3.69118395563105e-11,	1.8989503536922492e-13,	1.7056397386805839e-12,	1.9936393419715533e-11,	7.913935720036487e-13,	2.195847108533656e-11,	6.460294325860415e-13,	5.850639056281365e-09,	3.022878272425284e-13,	4.410274697148943e-10,	1.1728133942680298e-11
3982,	0.6291439897360349,	-0.005781850762405476,	30.0,	2.6119189862714285e-11,	1.8976998776722998e-13,	1.6769736141596972e-12,	2.0931114096450664e-11,	8.377562900708873e-13,	2.2164874494121493e-11,	6.645916808462911e-13,	5.878520767611686e-09,	2.932055733852615e-13,	4.3791079946328173e-10,	1.1685128806359823e-11
3984,	0.61976824505157,	-0.006210358882088605,	30.0,	1.8355317118325608e-11,	1.8964494016523504e-13,	1.626168368473874e-12,	2.018503471339922e-11,	7.769253137841796e-13,	2.193402270433486e-11,	7.075956361121344e-13,	5.892510095809987e-09,	2.9082408704300397e-13,	4.3805767554014177e-10,	1.2062837715275247e-11
3986,	0.6097611240546289,	-0.006564499280753649,	30.0,	1.40604452408913e-11,	1.8925853949946642e-13,	1.6301253922588127e-12,	2.0554475715460227e-11,	8.608899894115664e-13,	2.1802537762894616e-11,	6.575999391066994e-13,	5.895899466059298e-09,	2.8742042186086467e-13,	4.38620061719923e-10,	1.2138721948052016e-11
3988,	0.5994978603089315,	-0.006955954727704571,	30.0,	1.2097804148411278e-11,	1.8855100986324865e-13,	1.6149854475333314e-12,	2.024013063731906e-11,	7.490365616418646e-13,	2.2094585850064737e-11,	6.771519669617439e-13,	5.895736041415807e-09,	3.112402098709523e-13,	4.403962165880302e-10,	1.1970029556787045e-11
3990,	0.5890893197086554,	-0.007174119612702379,	30.0,	1.0394471643377342e-11,	1.8784348022703088e-13,	1.7075480495397885e-12,	2.0634884090004287e-11,	6.834706306176279e-13,	2.190493211225125e-11,	6.503896019566083e-13,	5.9023838677047e-09,	3.4239575058096095e-13,	4.374752058277975e-10,	1.2168445271017566e-11
3992,	0.5781213337567915,	-0.007235593100599629,	30.0,	9.936011714936757e-12,	1.8713595059081308e-13,	1.6184618770504768e-12,	2.0585173705878378e-11,	7.133165158405278e-13,	2.223581067894914e-11,	6.939863594175217e-13,	5.899717887871257e-09,	2.9805947087646183e-13,	4.377105364120794e-10,	1.1912030125428267e-11
3994,	0.569584155572312,	-0.007335765289708662,	30.0,	9.53422405584212e-12,	1.864284209545953e-13,	1.6694230142591695e-12,	2.049948064237654e-11,	7.096924064189877e-13,	2.153405041370599e-11,	7.214381604840113e-13,	5.901337142035044e-09,	2.9331250706133546e-13,	4.3878757742299916e-10,	1.2432036221180055e-11
3996,	0.5585996181325065,	-0.007453362812415531,	30.0,	9.270263591711963e-12,	1.8572089131837753e-13,	1.5923119242978238e-12,	2.02621522712958e-11,	6.908345932561038e-13,	2.2476860134321853e-11,	6.991416835315691e-13,	5.9038322692041665e-09,	2.738539559741817e-13,	4.3842355714440343e-10,	1.2276440456559271e-11
3998,	0.5504866195844126,	-0.007532959089572599,	30.0,	9.266079626516274e-12,	1.8637353108878209e-13,	1.618373898788207e-12,	2.06538724357135e-11,	7.070147529932893e-13,	2.2294882367575624e-11,	6.355299411652895e-13,	5.883774481467722e-09,	3.0166659129032884e-13,	4.3428454528972105e-10,	1.211743738007148e-11
4000,	0.5367443597365714,	-0.0076091454911938255,	30.0,	9.142358248295004e-12,	1.9014899392178387e-13,	1.586295260827556e-12,	2.05627726502311e-11,	7.510011781714239e-13,	2.1871006765114385e-11,	6.059451427073588e-13,	5.8933568414019404e-09,	2.808947594865495e-13,	4.3331708268192466e-10,	1.1881366489192695e-11
4002,	0.5304057631760566,	-0.007705310965666745,	30.0,	8.960568449833506e-12,	1.898690213043555e-13,	1.6085557397652617e-12,	2.1005496663769876e-11,	7.148045772659732e-13,	2.2025490141066488e-11,	6.896691213464484e-13,	5.896173352531258e-09,	2.962293501360391e-13,	4.352783960151418e-10,	1.2188178057510012e-11
4004,	0.5171370378932122,	-0.007801988998769738,	30.0,	8.939450893545287e-12,	1.984261032766548e-13,	1.6080291479092173e-12,	2.0592469390722983e-11,	6.525394545328888e-13,	2.2031344571295716e-11,	6.921463717436757e-13,	5.903290831753741e-09,	2.9232929411500235e-13,	4.3505701903397454e-10,	1.1709887906110576e-11
4006,	0.5093706172319998,	-0.00790721683958751,	30.0,	8.920261479517698e-12,	2.0367924193275663e-13,	1.5637492302848776e-12,	2.0741870324052766e-11,	6.872483154590595e-13,	2.200513475913954e-11,	7.027424361499048e-13,	5.895778297052541e-09,	2.7609768752587104e-13,	4.375450973313122e-10,	1.1751498162178005e-11
4008,	0.4977095872001716,	-0.008022468909223706,	30.0,	8.62409554113892e-12,	1.8939458470501607e-13,	1.576384156456538e-12,	2.0817696153976825e-11,	7.148090655651011e-13,	2.2038698161643435e-11,	6.099160617561138e-13,	5.892682173666562e-09,	2.963658900693179e-13,	4.3877556301150403e-10,	1.2017958405555012e-11
4010,	0.489213625337222,	-0.008179323979120523,	30.0,	8.61686839690417e-12,	1.9808034050374e-13,	1.4811471555836282e-12,	2.05540564745161e-11,	7.138131567299207e-13,	2.1876478222542732e-11,	6.205662256817511e-13,	5.902453832899851e-09,	2.957153540557455e-13,	4.361125614490385e-10,	1.2013886040354342e-11
4012,	0.49078669957015586,	0.003439617323567942,	30.0,	8.709500967729496e-12,	1.949640505777187e-13,	1.485326453709022e-12,	2.0589468929404313e-11,	7.200347206875341e-13,	2.195729963909933e-11,	6.798743380221733e-13,	5.910761037261102e-09,	2.9774974277657066e-13,	4.3903989420966234e-10,	1.1956798786340247e-11
4014,	0.5040923831118339,	0.007130673994396357,	30.0,	8.545955759624227e-12,	1.904650772763242e-13,	1.4731850615638538e-12,	2.0890306741862355e-11,	6.511561665777871e-13,	2.193711162390034e-11,	6.231720425924655e-13,	5.895846765597565e-09,	3.027676415934449e-13,	4.377621953379937e-10,	1.1967064775913902e-11
4016,	0.5125235193957797,	0.007993853245651788,	30.0,	8.5506888045597e-12,	1.893764039005872e-13,	1.4153737450257815e-12,	2.1181598876101147e-11,	7.648773060882739e-13,	2.1767989216937766e-11,	6.674569259203078e-13,	5.883408781332658e-09,	2.9499180464285655e-13,	4.3696120063864535e-10,	1.1772330496012653e-11
4018,	0.5221823308737251,	0.00832395511903349,	30.0,	8.45667859224127e-12,	1.9108421033447946e-13,	1.5239889537898783e-12,	2.082062853333608e-11,	7.343027897479745e-13,	2.1495735956623903e-11,	6.910627279221326e-13,	5.884905778357979e-09,	2.9535231131284554e-13,	4.345493633077822e-10,	1.1682921303206488e-11
4020,	0.5334859785522728,	0.008543625553290858,	30.0,	8.76712170132847e-12,	1.9252241761841347e-13,	1.5367223423874191e-12,	2.0800983477740047e-11,	7.570905103052654e-13,	2.204964078028772e-11,	6.058573120833738e-13,	5.903906855643482e-09,	2.934039218392418e-13,	4.374068778390422e-10,	1.1930621553651572e-11
4022,	0.543603687188998,	0.00868453390175269,	30.0,	8.42126731330871e-12,	1.9322669167027883e-13,	1.526980460014387e-12,	2.1479925900839274e-11,	7.199473103152409e-13,	2.1901170220767966e-11,	6.720683018350978e-13,	5.8909810348856675e-09,	2.8823326667806776e-13,	4.3453027825046627e-10,	1.2030632608854732e-11
4024,	0.5535847130688755,	0.008681107950951509,	31.0,	8.681801244804616e-12,	1.8532944081114985e-13,	1.540103380603651e-12,	2.1264034795001873e-11,	8.33923901936763e-13,	2.213710930546197e-11,	6.428075843932428e-13,	5.891928575231739e-09,	3.028417134862886e-13,	4.355349747493455e-10,	1.175158131363937e-11
4026,	0.5649437279983691,	0.008718956848126765,	31.0,	8.08544726441391e-12,	1.9521768144714353e-13,	1.5133592374794835e-12,	2.0873468950222746e-11,	6.864735478541509e-13,	2.1959697519695077e-11,	6.804575752539032e-13,	5.893115191318896e-09,	2.990313845778335e-13,	4.363146830267355e-10,	1.2087788753941314e-11
4028,	0.5726440206065486,	0.008747578785515887,	31.0,	7.997208595652491e-12,	1.9306453157471626e-13,	1.5045671556298933e-12,	2.0922282828919036e-11,	7.564734357910467e-13,	2.222965602466058e-11,	6.293257677708983e-13,	5.890204560092073e-09,	3.1502634200588133e-13,	4.3617477422241825e-10,	1.1910174898486642e-11
4030,	0.5838658525066247,	0.00878082731823782,	31.0,	7.9363687279268e-12,	1.9183002462821696e-13,	1.4018498515268616e-12,	2.1130111068401974e-11,	7.614933715467489e-13,	2.1498680053502692e-11,	6.840915426405703e-13,	5.8921390336770675e-09,	2.8802473756505634e-13,	4.342077366024016e-10,	1.1897140363014555e-11
4032,	0.5952595577718044,	0.008822080856273541,	31.0,	8.237518264170642e-12,	1.9172035156649137e-13,	1.548786325089152e-12,	2.085879221803566e-11,	6.773875598956462e-13,	2.17715179618843e-11,	6.545494513720247e-13,	5.900567676231593e-09,	2.96865687913636e-13,	4.367456631402819e-10,	1.2196873946514606e-11
4034,	0.6022784059019517,	0.008888546870302645,	31.0,	8.314791723509557e-12,	1.9342131746880863e-13,	1.5567914383449558e-12,	2.1035989046229148e-11,	6.857571338498621e-13,	2.1908297665872394e-11,	6.95124505815249e-13,	5.90241143076789e-09,	2.9031527807461304e-13,	4.359610104065731e-10,	1.2048325620388236e-11
4036,	0.6146972016059699,	0.008936119697200245,	31.0,	8.339373846562671e-12,	1.9403635804015174e-13,	1.577524955493203e-12,	2.0702597151246582e-11,	7.352710221250306e-13,	2.2403320302998076e-11,	6.908410980936726e-13,	5.909027932786795e-09,	3.093692222230114e-13,	4.3847185386296795e-10,	1.2295456229853702e-11
4038,	0.6240994677924888,	0.00902654272870945,	31.0,	8.155405940103748e-12,	1.9465139861149485e-13,	1.5600440738911474e-12,	2.1103880289432736e-11,	8.234731009671328e-13,	2.1927760700606558e-11,	6.841617671672701e-13,	5.897052590626673e-09,	3.221774061529854e-13,	4.3949798362691503e-10,	1.2032e-11
4040,	0.6337196164243779,	0.009222928219431626,	31.0,	8.730925480447684e-12,	1.8833884291410054e-13,	1.5880306310042286e-12,	2.0966572409135798e-11,	6.966468361948893e-13,	2.1950145255933387e-11,	5.771527245661295e-13,	5.8804788065743885e-09,	2.7285645658858747e-13,	4.356709269362439e-10,	1.186578043908264e-11
4042,	0.6437571006703741,	0.009585281300897752,	31.0,	8.328016544143043e-12,	1.8963723157744413e-13,	1.5481988994704368e-12,	2.041434297847567e-11,	7.675234169800752e-13,	2.1780658640346898e-11,	5.709421975280998e-13,	5.889031039535924e-09,	2.9395695009916756e-13,	4.361485090966651e-10,	1.177849441359958e-11
4044,	0.6533789431810872,	0.010315689387233238,	31.0,	8.690187576000798e-12,	1.9008744126603651e-13,	1.573221245408063e-12,	2.0939526540365198e-11,	6.903602406938669e-13,	2.241447518898767e-11,	6.625180695938304e-13,	5.90071786694176e-09,	2.738827551150895e-13,	4.3776109801024546e-10,	1.210843478067653e-11
4046,	0.6645007320399089,	0.011853238698732832,	31.0,	9.441550904063553e-12,	1.89788828702746e-13,	1.5323726928731027e-12,	2.042345787626172e-11,	7.715350838989556e-13,	2.1813166687088518e-11,	7.024264134134721e-13,	5.889844045876067e-09,	3.1585438089455883e-13,	4.393555941854301e-10,	1.194119471289055e-11
4048,	0.6696960905909911,	0.010652536212457023,	31.0,	1.1045788239656165e-11,	1.8914677858207718e-13,	1.5714993858673637e-12,	2.1102343509905138e-11,	7.457328541845927e-13,	2.228895208674898e-11,	6.558513844663958e-13,	5.8923016941232045e-09,	2.8322506004332293e-13,	4.396388020272267e-10,	1.1967716380840987e-11
4050,	0.670539233026393,	0.008880094462315538,	31.0,	1.5141654770162078e-11,	1.885047284614084e-13,	1.67864718246675e-12,	2.0656531879596735e-11,	7.879346982045976e-13,	2.1902212100734647e-11,	6.525224127560251e-13,	5.8908863778325636e-09,	2.995534920045041e-13,	4.3998159247627163e-10,	1.1974078602865475e-11
4052,	0.6687623336628281,	0.008575674794772382,	31.0,	2.283673784892541e-11,	1.8786267834073957e-13,	1.5180182670144315e-12,	2.0871739841490773e-11,	7.616424762437377e-13,	2.212821335024088e-11,	6.881851914577279e-13,	5.877022187671747e-09,	2.8725222910657237e-13,	4.3999757317458706e-10,	1.1903645647542799e-11
4054,	0.6700230438263358,	0.008444513227677374,	31.0,	2.8778600930119937e-11,	1.8722062822007076e-13,	1.5372775566524568e-12,	2.018475436179829e-11,	8.345991811472688e-13,	2.205157410517674e-11,	6.916231157261702e-13,	5.868461989767273e-09,	3.1297226879455196e-13,	4.38336661405565e-10,	1.1921551488586239e-11
4056,	0.6671355339933863,	0.008364825139711811,	31.0,	3.095062430375397e-11,	1.8747664836840915e-13,	1.5938993501072616e-12,	2.107128149634154e-11,	8.497680422197745e-13,	2.1860820508595448e-11,	6.580761497059607e-13,	5.862446075232221e-09,	3.3227343715884386e-13,	4.369488857730127e-10,	1.1882736059887283e-11
4058,	0.6705091144030365,	0.008296783831429053,	31.0,	3.162907978539621e-11,	1.9130467252054068e-13,	1.610011451623768e-12,	2.0662685322037224e-11,	8.254739397887042e-13,	2.1907381717140338e-11,	6.922137306793627e-13,	5.863445905673126e-09,	3.1961586772395853e-13,	4.362192013525628e-10,	1.2044973740549468e-11
4060,	0.667839780598908,	0.008244249020598511,	31.0,	3.267518658675537e-11,	1.9033570586016485e-13,	1.7897330634502547e-12,	2.0797063823200665e-11,	8.706070566553972e-13,	2.1679547176586045e-11,	6.61473056987933e-13,	5.847065710528934e-09,	2.8381184193170533e-13,	4.351646900044704e-10,	1.210323670797354e-11
4062,	0.6702002895820518,	0.008210975819289394,	31.0,	3.28302790760575e-11,	1.9168757033351111e-13,	1.5643050776928675e-12,	2.1160000853898486e-11,	8.197316816653709e-13,	2.155712810157758e-11,	6.488623768178889e-13,	5.86253811720216e-09,	2.971175836622598e-13,	4.385988790335985e-10,	1.1757445679511486e-11
4064,	0.6678706315447357,	0.008181524278245821,	31.0,	3.2831619268854297e-11,	1.9306047579000695e-13,	1.6782235947123264e-12,	2.033085260110883e-11,	7.989823421112217e-13,	2.204052716969136e-11,	6.786103535691869e-13,	5.859832058332525e-09,	3.0656870796012254e-13,	4.377417968443266e-10,	1.2054328181830904e-11
4066,	0.6695328993125449,	0.008143544229754654,	31.0,	3.293523691871075e-11,	1.944333812465028e-13,	1.6773849487307395e-12,	2.050922565283832e-11,	8.492641207323405e-13,	2.171902726365144e-11,	6.837212690710647e-13,	5.863675939329169e-09,	3.327287391977007e-13,	4.380961966627609e-10,	1.211157792779609e-11
4068,	0.6694340911171828,	0.008128952057780364,	31.0,	3.3024347612738415e-11,	1.9606864164916694e-13,	1.6579420902140409e-12,	2.1071639402748428e-11,	8.216898807136652e-13,	2.1953185275684334e-11,	6.892615409792335e-13,	5.847891802215767e-09,	2.966822828808687e-13,	4.351241982413428e-10,	1.203990668201983e-11
